State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/01/2018,7189,8324,7777,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/01/2018,6689,7609,7299,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/01/2018,6834,8084,7739,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/01/2018,6699,7784,7211,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/02/2018,6709,7995,7434,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/02/2018,6699,7914,7249,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/02/2018,6639,8209,7424,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/03/2018,6141,7519,6907,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/03/2018,6559,8044,7614,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/03/2018,6889,8159,7579,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/04/2018,6391,7377,6846,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/04/2018,6268,7609,7267,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/04/2018,6266,7475,6879,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/05/2018,6889,8029,7689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/06/2018,6859,8157,7699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/06/2018,6814,8299,7741,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/07/2018,6528,7694,7050,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/07/2018,6899,8199,7614,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/07/2018,7369,8619,7909,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/07/2018,6759,7846,7490,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/08/2018,7169,8424,7879,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/08/2018,6691,8269,7796,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/08/2018,6399,7584,6934,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/08/2018,6659,7514,7169,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,05/09/2018,6455,7656,7009,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/09/2018,6250,7373,6896,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/09/2018,5389,6468,6009,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/09/2018,6260,7239,6790,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/09/2018,6314,7699,7096,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/10/2018,6939,8100,7600,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/10/2018,5779,7257,6511,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/10/2018,6269,7289,6897,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/10/2018,6911,7939,7541,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/11/2018,6677,7934,7509,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/12/2018,5777,6800,6314,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/12/2018,6139,7559,6899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,05/01/2021,4669,5739,5204,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/01/2021,4931,5709,5320,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/01/2021,5099,6180,5789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/02/2021,5709,7059,6539,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/02/2021,6012,7046,6569,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/03/2021,6919,8779,7849,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/03/2021,7399,9199,8499,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/03/2021,6710,7413,7059,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/03/2021,7014,8269,7609,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,26/03/2021,6514,8019,7266,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/03/2021,6030,8159,7094,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/04/2021,6219,8429,7025,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/04/2021,6322,7644,6814,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/04/2021,6166,7614,7059,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/05/2021,6014,7419,6899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/06/2021,5699,6852,6123,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/06/2021,6019,6842,6430,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,30/06/2021,6192,7026,6612,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/07/2021,5769,6929,6302,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/07/2021,5679,6889,6342,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/07/2021,5691,6702,6102,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/07/2021,5419,6382,5984,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,29/07/2021,6239,7329,6789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/08/2021,5652,6522,6186,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/08/2021,5644,6545,6031,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,19/08/2021,5655,6979,6299,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/08/2021,5499,6509,6156,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/08/2021,5780,6726,6229,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/09/2021,5212,6679,6229,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/10/2021,5489,6699,6089,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/10/2021,5429,6669,6009,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/10/2021,5329,6769,5904,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/10/2021,5559,6789,6102,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/11/2021,5589,6999,6030,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/11/2021,5699,6869,5909,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/11/2021,5899,6689,6099,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/11/2021,6722,7473,7097,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/12/2021,6380,7469,6829,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/12/2021,6389,7559,7001,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/12/2021,5603,7259,6809,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/12/2021,6102,8629,7802,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/12/2021,6209,7939,6919,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/01/2021,5021,6134,5577,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/01/2021,4466,5539,5002,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/01/2021,5329,6441,5906,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/02/2021,5400,7789,6595,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/02/2021,6600,7723,7159,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/03/2021,7389,8920,8154,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/03/2021,6980,9200,8014,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/03/2021,7439,9453,8559,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/03/2021,7129,9091,8611,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/04/2021,6899,8599,7834,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/04/2021,6599,8429,7509,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/07/2021,6093,7529,6839,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/07/2021,6089,7497,6806,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/08/2021,6213,7669,6855,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/08/2021,5899,7219,6539,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/08/2021,6229,7414,6759,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/09/2021,6134,7369,6739,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/09/2021,5899,7369,6789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/10/2021,5974,7449,6644,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/10/2021,5679,6799,6236,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/10/2021,6259,7419,6890,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/10/2021,6969,8199,7699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/12/2021,5769,7999,6859,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/01/2022,5844,7669,6855,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/02/2022,5559,7419,6449,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/03/2022,5275,7159,6217,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/04/2022,6310,7809,7060,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,18/04/2022,6019,7699,6711,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,19/04/2022,6191,7369,6708,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/05/2022,4899,6433,5666,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/05/2022,5429,6469,5929,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/05/2022,5089,6369,5729,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/06/2022,5389,6489,5880,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/06/2022,5309,6739,6069,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/06/2022,5320,6606,5930,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/06/2022,5889,6870,6369,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/07/2022,5202,6899,6099,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,29/07/2022,5199,7070,6202,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/08/2022,5202,6869,6090,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/08/2022,5009,6839,5924,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,30/08/2022,5119,6671,5902,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/09/2022,4919,6859,5910,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/09/2022,5229,6619,5719,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/10/2022,4850,6599,5821,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/10/2022,5014,6729,5872,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/11/2022,4301,6659,5609,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/11/2022,5229,6809,6069,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/11/2022,5011,6709,5860,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/11/2022,5050,6849,6030,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/11/2022,5009,6926,6069,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/12/2022,5120,7077,6239,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/12/2022,5122,6959,6005,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/12/2022,4729,6349,5599,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,19/12/2022,4359,5869,4899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/12/2022,4733,6099,5519,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/01/2022,6689,9039,7400,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/01/2022,6869,8709,7539,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/02/2022,5699,8074,6886,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/02/2022,6014,8596,7536,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/02/2022,5881,8031,7094,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/02/2022,6269,8699,7394,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/03/2022,6091,8209,7159,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/04/2022,6606,8631,7620,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/04/2022,6094,7911,7009,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/05/2022,5814,7806,6810,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/05/2022,4556,5609,5083,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/05/2022,5902,7514,6708,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/06/2022,5569,7869,6639,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/06/2022,5769,7689,6759,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/06/2022,6669,8069,7345,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/07/2022,5709,8074,7169,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,01/08/2022,5606,7806,6811,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/08/2022,5512,7429,6531,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/09/2022,5619,7374,6496,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/09/2022,5564,7646,6881,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/09/2022,5141,7395,6669,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/10/2022,4569,7564,6339,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/10/2022,5532,7891,6959,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/10/2022,5520,6459,5990,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,01/11/2022,5099,6655,5899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/11/2022,5799,8129,7155,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/11/2022,6234,7881,7058,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/11/2022,6535,7239,6887,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/11/2022,5799,7481,6615,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/11/2022,5709,8269,7089,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/11/2022,5899,8194,7047,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/12/2022,5089,6209,5899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/01/2023,5033,6966,5999,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/01/2023,4899,6641,5885,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/01/2023,5089,6606,5919,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/02/2023,4869,6825,6146,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/02/2023,5202,6539,5889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/02/2023,4890,6699,5795,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/03/2023,4689,6410,5689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/03/2023,4511,5720,5055,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/09/2023,8519,12500,10510,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/09/2023,7829,11789,9595,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/09/2023,8055,11969,10245,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,21/09/2023,8689,12469,10314,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/09/2023,8611,12559,10511,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/09/2023,8519,11899,10059,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,29/09/2023,8722,11455,10013,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/10/2023,8299,12540,10529,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,26/10/2023,6212,11695,8955,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/11/2023,8519,12030,10389,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/11/2023,8492,11499,9995,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/11/2023,7216,11739,9477,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/11/2023,8429,11889,10159,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,05/12/2023,6766,9330,9096,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/12/2023,8109,12309,10689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,18/12/2023,7369,8269,7469,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/01/2023,5134,7936,6714,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/01/2023,5134,7789,6519,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/01/2023,5020,7614,6364,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/02/2023,5135,7291,6323,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/02/2023,5611,7211,6411,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/02/2023,4302,6360,5331,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/02/2023,5211,6514,5869,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/03/2023,5289,7294,6129,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/08/2023,8942,13689,11355,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/09/2023,7536,11511,9594,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/09/2023,9211,13511,10034,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/09/2023,10425,13546,11986,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/10/2023,9529,13689,11609,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/10/2023,8811,13359,11099,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/10/2023,7559,12789,10469,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/10/2023,9389,12319,10689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/10/2023,8084,13289,10605,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/12/2023,8842,12514,10696,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/12/2023,9311,13155,11499,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/12/2023,9269,13739,11599,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/12/2023,8699,13369,11055,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/06/2024,13729,15199,14464,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/06/2024,10569,15769,13169,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/06/2024,14000,16411,15205,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/05/2024,9639,16780,13185,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,04/05/2024,9639,16730,13185,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/05/2024,10255,16289,13272,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/05/2024,12469,16440,14877,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,30/05/2024,13800,16439,14750,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/05/2024,9569,16340,12955,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/05/2024,11029,18599,14239,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/05/2024,12006,17255,14630,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/05/2024,10245,17219,13932,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/05/2024,10245,17219,13932,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,26/05/2017,5093,6032,5699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,30/05/2017,5550,6286,5804,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,05/06/2017,5109,6099,5699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/06/2017,5281,6234,5829,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/06/2017,5399,6361,5969,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,19/06/2017,5469,6391,5909,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/06/2017,5829,6469,6093,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,29/06/2017,6109,6969,6519,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/07/2017,6179,6989,6689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/07/2017,6289,7089,6627,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/07/2017,7089,7915,7509,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/08/2017,7290,8369,7893,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/08/2017,6909,7969,7519,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/08/2017,7109,8314,7603,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,21/08/2017,6889,7869,7309,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/08/2017,6889,7813,7389,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/08/2017,7299,8193,7793,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,30/08/2017,7009,7939,7573,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/09/2017,7209,8295,7739,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/09/2017,6889,7866,7339,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/10/2017,6538,7469,6989,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/10/2017,6814,7793,7256,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/10/2017,6668,7793,7089,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/11/2017,7180,7979,7689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/11/2017,6799,7573,7199,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/11/2017,6609,7773,7350,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/12/2017,6600,7655,7059,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/12/2017,6509,7690,7129,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,26/12/2017,6579,7893,7396,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/12/2017,6891,7984,7459,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/12/2017,6799,7839,7493,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/01/2017,7369,8479,8077,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/01/2017,7289,8499,8019,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/01/2017,7289,8449,7799,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/01/2017,7238,8438,8068,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/02/2017,6889,8464,8081,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/02/2017,6963,8346,7879,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,01/03/2017,6999,9419,8181,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/03/2017,6848,8489,8099,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/03/2017,7260,9209,8236,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/03/2017,6690,7839,7469,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/03/2017,6643,7933,7516,39
